912797LK1,MARKET BASED BILL,0.0,10/01/2024,,0.000000,99.936389,99.949333
912797GW1,MARKET BASED BILL,0.0,10/03/2024,,99.911139,99.910750,99.923333
912797LS4,MARKET BASED BILL,0.0,10/08/2024,,99.847333,99.846667,99.857917
912797KT3,MARKET BASED BILL,0.0,10/10/2024,,99.821111,99.819944,99.831722
912797LT2,MARKET BASED BILL,0.0,10/15/2024,,99.756694,99.755639,99.767000
912797KU0,MARKET BASED BILL,0.0,10/17/2024,,99.731083,99.729917,99.741667
912797LU9,MARKET BASED BILL,0.0,10/22/2024,,99.666333,99.665611,99.677778
912797KV8,MARKET BASED BILL,0.0,10/24/2024,,99.641444,99.640667,99.652750
912797LV7,MARKET BASED BILL,0.0,10/29/2024,,99.576958,99.574667,99.585778
912797HE0,MARKET BASED BILL,0.0,10/31/2024,,99.553750,99.552778,99.562722
912797MA2,MARKET BASED BILL,0.0,11/05/2024,,99.487778,99.486667,99.499500
912797LC9,MARKET BASED BILL,0.0,11/07/2024,,99.462167,99.461000,99.471556
912797MB0,MARKET BASED BILL,0.0,11/12/2024,,99.400750,99.399444,99.405833
912797LD7,MARKET BASED BILL,0.0,11/14/2024,,99.378653,99.376611,99.381333
912797MC8,MARKET BASED BILL,0.0,11/19/2024,,99.315250,99.314500,99.319833
912797LE5,MARKET BASED BILL,0.0,11/21/2024,,99.290667,99.289111,99.295694
912797MD6,MARKET BASED BILL,0.0,11/26/2024,,99.227333,99.223944,99.230000
912797HP5,MARKET BASED BILL,0.0,11/29/2024,,99.186667,99.184000,99.188000
912797ME4,MARKET BASED BILL,0.0,12/03/2024,,99.153778,99.150000,99.153194
912797LF2,MARKET BASED BILL,0.0,12/05/2024,,99.126944,99.125000,99.135583
912797MN4,MARKET BASED BILL,0.0,12/10/2024,,99.066667,99.062500,99.075000
912797LP0,MARKET BASED BILL,0.0,12/12/2024,,99.042847,99.039639,99.047889
912797MP9,MARKET BASED BILL,0.0,12/17/2024,,98.984111,98.979556,98.987500
912797LQ8,MARKET BASED BILL,0.0,12/19/2024,,98.953500,98.950000,98.960194
912797MQ7,MARKET BASED BILL,0.0,12/24/2024,,98.892444,98.887500,98.900000
912796ZV4,MARKET BASED BILL,0.0,12/26/2024,,98.866292,98.865028,98.875000
912797MR5,MARKET BASED BILL,0.0,12/31/2024,,98.806667,98.802667,98.809861
912797LR6,MARKET BASED BILL,0.0,01/02/2025,,98.794056,98.788611,98.800972
