912797KT3,MARKET BASED BILL,0.0,10/10/2024,,0.000000,99.973833,99.986861
912797LT2,MARKET BASED BILL,0.0,10/15/2024,,99.908708,99.908222,99.921500
912797KU0,MARKET BASED BILL,0.0,10/17/2024,,99.882250,99.881750,99.895556
912797LU9,MARKET BASED BILL,0.0,10/22/2024,,99.816250,99.815667,99.828833
912797KV8,MARKET BASED BILL,0.0,10/24/2024,,99.790667,99.789778,99.803333
912797LV7,MARKET BASED BILL,0.0,10/29/2024,,99.724375,99.723500,99.736667
912797HE0,MARKET BASED BILL,0.0,10/31/2024,,99.698444,99.697806,99.710333
912797MA2,MARKET BASED BILL,0.0,11/05/2024,,99.630944,99.630556,99.643750
912797LC9,MARKET BASED BILL,0.0,11/07/2024,,99.607500,99.606667,99.620583
912797MB0,MARKET BASED BILL,0.0,11/12/2024,,99.541111,99.540139,99.553278
912797LD7,MARKET BASED BILL,0.0,11/14/2024,,99.513861,99.512833,99.525000
912797MC8,MARKET BASED BILL,0.0,11/19/2024,,99.452250,99.450500,99.462444
912797LE5,MARKET BASED BILL,0.0,11/21/2024,,99.425556,99.424333,99.436222
912797MD6,MARKET BASED BILL,0.0,11/26/2024,,99.361639,99.360278,99.373333
912797HP5,MARKET BASED BILL,0.0,11/29/2024,,99.331222,99.328333,99.341250
912797ME4,MARKET BASED BILL,0.0,12/03/2024,,99.274333,99.273556,99.286528
912797LF2,MARKET BASED BILL,0.0,12/05/2024,,99.266139,99.265333,99.274833
912797MN4,MARKET BASED BILL,0.0,12/10/2024,,99.210750,99.207250,99.219833
912797LP0,MARKET BASED BILL,0.0,12/12/2024,,99.182986,99.180278,99.192889
912797MP9,MARKET BASED BILL,0.0,12/17/2024,,99.124028,99.119167,99.133667
912797LQ8,MARKET BASED BILL,0.0,12/19/2024,,99.092000,99.090000,99.104611
912797MQ7,MARKET BASED BILL,0.0,12/24/2024,,99.031083,99.028944,99.041556
912796ZV4,MARKET BASED BILL,0.0,12/26/2024,,99.003722,99.001528,99.016333
912797MR5,MARKET BASED BILL,0.0,12/31/2024,,98.941833,98.938333,98.953278
912797LR6,MARKET BASED BILL,0.0,01/02/2025,,98.916639,98.915444,98.930417
912797MW4,MARKET BASED BILL,0.0,01/07/2025,,98.858708,98.852389,98.870000
912797LX3,MARKET BASED BILL,0.0,01/09/2025,,98.834917,98.832333,98.844889
912797MX2,MARKET BASED BILL,0.0,01/14/2025,,98.773639,98.769556,98.784806
912797LY1,MARKET BASED BILL,0.0,01/16/2025,,98.754167,98.750000,98.762500
912797MY0,MARKET BASED BILL,0.0,01/21/2025,,98.691875,98.687500,98.702889
912797JR9,MARKET BASED BILL,0.0,01/23/2025,,98.678847,98.674389,98.689722
912797MZ7,MARKET BASED BILL,0.0,01/28/2025,,98.607778,98.603111,98.621750
912797LZ8,MARKET BASED BILL,0.0,01/30/2025,,98.590833,98.587667,98.603194
912797NF0,MARKET BASED BILL,0.0,02/04/2025,,98.524069,98.522417,98.538111
912797MJ3,MARKET BASED BILL,0.0,02/06/2025,,98.509347,98.504306,98.516667
912797MK0,MARKET BASED BILL,0.0,02/13/2025,,98.424889,98.421333,98.433667
912797KA4,MARKET BASED BILL,0.0,02/20/2025,,98.348125,98.342500,98.358500
912797ML8,MARKET BASED BILL,0.0,02/27/2025,,98.270361,98.268389,98.280583
912797MM6,MARKET BASED BILL,0.0,03/06/2025,,98.189236,98.187167,98.195222
912797MT1,MARKET BASED BILL,0.0,03/13/2025,,98.115000,98.110667,98.122778
912797KJ5,MARKET BASED BILL,0.0,03/20/2025,,98.037208,98.034944,98.051500
912797MU8,MARKET BASED BILL,0.0,03/27/2025,,97.962361,97.960000,97.972000
912797MV6,MARKET BASED BILL,0.0,04/03/2025,,97.888292,97.885833,97.897778
912797KS5,MARKET BASED BILL,0.0,04/17/2025,,97.843292,97.830028,97.836111
912797LB1,MARKET BASED BILL,0.0,05/15/2025,,97.487583,97.475417,97.499056
912797LN5,MARKET BASED BILL,0.0,06/12/2025,,97.214389,97.193806,97.205167
912797LW5,MARKET BASED BILL,0.0,07/10/2025,,96.913889,96.898611,96.902278
912797MG9,MARKET BASED BILL,0.0,08/07/2025,,96.591250,96.582833,96.585722
912797MH7,MARKET BASED BILL,0.0,09/04/2025,,96.285444,96.276250,96.287500
912797MS3,MARKET BASED BILL,0.0,10/02/2025,,95.991167,95.991167,95.992389
91282CDB4,MARKET BASED NOTE,0.00625,10/15/2024,,0.000000,99.906250,99.906250
9128283D0,MARKET BASED NOTE,0.0225,10/31/2024,,0.000000,99.843750,99.843750
912828YM6,MARKET BASED NOTE,0.015,10/31/2024,,0.000000,99.781250,99.781250
91282CFQ9,MARKET BASED NOTE,0.04375,10/31/2024,,0.000000,99.968750,99.968750
912828G38,MARKET BASED NOTE,0.0225,11/15/2024,,0.000000,99.750000,99.750000
91282CDH1,MARKET BASED NOTE,0.0075,11/15/2024,,0.000000,99.593750,99.593750
