912797LS4,MARKET BASED BILL,0.0,10/08/2024,,0.000000,99.934583,99.947778
912797KT3,MARKET BASED BILL,0.0,10/10/2024,,99.910167,99.909583,99.922333
912797LT2,MARKET BASED BILL,0.0,10/15/2024,,99.843000,99.842333,99.855472
912797KU0,MARKET BASED BILL,0.0,10/17/2024,,99.818000,99.816833,99.829556
912797LU9,MARKET BASED BILL,0.0,10/22/2024,,99.751681,99.750889,99.763500
912797KV8,MARKET BASED BILL,0.0,10/24/2024,,99.725542,99.724083,99.737222
912797LV7,MARKET BASED BILL,0.0,10/29/2024,,99.659111,99.658389,99.670833
912797HE0,MARKET BASED BILL,0.0,10/31/2024,,99.636000,99.634444,99.646750
912797MA2,MARKET BASED BILL,0.0,11/05/2024,,99.571458,99.569167,99.582222
912797LC9,MARKET BASED BILL,0.0,11/07/2024,,99.544028,99.542083,99.554222
912797MB0,MARKET BASED BILL,0.0,11/12/2024,,99.477778,99.476667,99.488667
912797LD7,MARKET BASED BILL,0.0,11/14/2024,,99.452250,99.450500,99.463583
912797MC8,MARKET BASED BILL,0.0,11/19/2024,,99.390306,99.387694,99.398167
912797LE5,MARKET BASED BILL,0.0,11/21/2024,,99.366403,99.364361,99.377333
912797MD6,MARKET BASED BILL,0.0,11/26/2024,,99.301000,99.299500,99.311000
912797HP5,MARKET BASED BILL,0.0,11/29/2024,,99.270083,99.266917,99.281333
912797ME4,MARKET BASED BILL,0.0,12/03/2024,,99.235806,99.230722,99.246667
912797LF2,MARKET BASED BILL,0.0,12/05/2024,,99.211625,99.210750,99.223278
912797MN4,MARKET BASED BILL,0.0,12/10/2024,,99.166056,99.161333,99.171806
912797LP0,MARKET BASED BILL,0.0,12/12/2024,,99.133750,99.130833,99.145167
912797MP9,MARKET BASED BILL,0.0,12/17/2024,,99.075000,99.070833,99.083222
912797LQ8,MARKET BASED BILL,0.0,12/19/2024,,99.043917,99.041778,99.052111
912797MQ7,MARKET BASED BILL,0.0,12/24/2024,,98.979556,98.977278,98.987500
912796ZV4,MARKET BASED BILL,0.0,12/26/2024,,98.959333,98.957000,98.967111
912797MR5,MARKET BASED BILL,0.0,12/31/2024,,98.891208,98.889972,98.904889
912797LR6,MARKET BASED BILL,0.0,01/02/2025,,98.868819,98.867556,98.880000
912797MW4,MARKET BASED BILL,0.0,01/07/2025,,98.818667,98.813333,98.828333
912797LX3,MARKET BASED BILL,0.0,01/09/2025,,98.796778,98.791333,98.803667
912797MX2,MARKET BASED BILL,0.0,01/14/2025,,98.733958,98.729667,98.742000
912797LY1,MARKET BASED BILL,0.0,01/16/2025,,98.710833,98.705000,98.723111
912797MY0,MARKET BASED BILL,0.0,01/21/2025,,98.649444,98.646389,98.661722
912797JR9,MARKET BASED BILL,0.0,01/23/2025,,98.634222,98.628000,98.646417
912797MZ7,MARKET BASED BILL,0.0,01/28/2025,,98.566750,98.563500,98.575778
912797LZ8,MARKET BASED BILL,0.0,01/30/2025,,98.555472,98.548861,98.564333
912797MJ3,MARKET BASED BILL,0.0,02/06/2025,,98.470500,98.467000,98.479167
912797MK0,MARKET BASED BILL,0.0,02/13/2025,,98.392917,98.385528,98.397667
912797KA4,MARKET BASED BILL,0.0,02/20/2025,,98.310278,98.304444,98.324278
912797ML8,MARKET BASED BILL,0.0,02/27/2025,,98.233958,98.227833,98.243944
912797MM6,MARKET BASED BILL,0.0,03/06/2025,,98.152000,98.147722,98.164000
912797MT1,MARKET BASED BILL,0.0,03/13/2025,,98.088125,98.085889,98.093333
912797KJ5,MARKET BASED BILL,0.0,03/20/2025,,98.012000,98.007333,98.019194
912797MU8,MARKET BASED BILL,0.0,03/27/2025,,97.934028,97.929167,97.945833
912797MV6,MARKET BASED BILL,0.0,04/03/2025,,97.866556,97.861500,97.873250
912797KS5,MARKET BASED BILL,0.0,04/17/2025,,97.873944,97.849444,97.855000
912797LB1,MARKET BASED BILL,0.0,05/15/2025,,97.551556,97.517333,97.540806
912797LN5,MARKET BASED BILL,0.0,06/12/2025,,97.280500,97.263000,97.259917
912797LW5,MARKET BASED BILL,0.0,07/10/2025,,96.982222,96.966667,96.969750
912797MG9,MARKET BASED BILL,0.0,08/07/2025,,96.689000,96.680444,96.682694
912797MH7,MARKET BASED BILL,0.0,09/04/2025,,96.411333,96.406667,96.398750
912797MS3,MARKET BASED BILL,0.0,10/02/2025,,96.142611,96.137556,96.128000
91282CDB4,MARKET BASED NOTE,0.00625,10/15/2024,,0.000000,99.843750,99.875000
9128283D0,MARKET BASED NOTE,0.0225,10/31/2024,,0.000000,99.781250,99.812500
912828YM6,MARKET BASED NOTE,0.015,10/31/2024,,0.000000,99.718750,99.718750
91282CFQ9,MARKET BASED NOTE,0.04375,10/31/2024,,0.000000,99.937500,99.937500
912828G38,MARKET BASED NOTE,0.0225,11/15/2024,,0.000000,99.718750,99.718750
91282CDH1,MARKET BASED NOTE,0.0075,11/15/2024,,0.000000,99.531250,99.531250
912828YV6,MARKET BASED NOTE,0.015,11/30/2024,,0.000000,99.468750,99.468750
9128283J7,MARKET BASED NOTE,0.02125,11/30/2024,,0.000000,99.593750,99.593750
91282CFX4,MARKET BASED NOTE,0.045,11/30/2024,,0.000000,99.937500,99.937500
91282CDN8,MARKET BASED NOTE,0.01,12/15/2024,,0.000000,99.281250,99.281250
912828YY0,MARKET BASED NOTE,0.0175,12/31/2024,,0.000000,99.312500,99.312500
9128283P3,MARKET BASED NOTE,0.0225,12/31/2024,,0.000000,99.406250,99.406250
91282CGD7,MARKET BASED NOTE,0.0425,12/31/2024,,0.000000,99.875000,99.875000
91282CDS7,MARKET BASED NOTE,0.01125,01/15/2025,,0.000000,99.031250,99.031250
912828Z52,MARKET BASED NOTE,0.01375,01/31/2025,,0.000000,98.968750,98.968750
9128283V0,MARKET BASED NOTE,0.025,01/31/2025,,0.000000,99.343750,99.343750
91282CGG0,MARKET BASED NOTE,0.04125,01/31/2025,,0.000000,99.843750,99.843750
91282CDZ1,MARKET BASED NOTE,0.015,02/15/2025,,0.000000,98.906250,98.906250
912828J27,MARKET BASED NOTE,0.02,02/15/2025,,0.000000,99.062500,99.062500
9128283Z1,MARKET BASED NOTE,0.0275,02/28/2025,,0.000000,99.343750,99.312500
912828ZC7,MARKET BASED NOTE,0.01125,02/28/2025,,0.000000,98.656250,98.656250
91282CGN5,MARKET BASED NOTE,0.04625,02/28/2025,,0.000000,100.062500,100.062500
91282CED9,MARKET BASED NOTE,0.0175,03/15/2025,,0.000000,98.843750,98.843750
91282CGU9,MARKET BASED NOTE,0.03875,03/31/2025,,0.000000,99.750000,99.750000
912828ZF0,MARKET BASED NOTE,0.005,03/31/2025,,0.000000,98.125000,98.125000
9128284F4,MARKET BASED NOTE,0.02625,03/31/2025,,0.000000,99.156250,99.156250
91282CEH0,MARKET BASED NOTE,0.02625,04/15/2025,,99.187500,99.156250,99.156250
91282CGX3,MARKET BASED NOTE,0.03875,04/30/2025,,99.765625,99.750000,99.750000
9128284M9,MARKET BASED NOTE,0.02875,04/30/2025,,99.218750,99.187500,99.187500
912828ZL7,MARKET BASED NOTE,0.00375,04/30/2025,,97.812500,97.781250,97.781250
912828XB1,MARKET BASED NOTE,0.02125,05/15/2025,,98.718750,98.687500,98.687500
91282CEQ0,MARKET BASED NOTE,0.0275,05/15/2025,,99.093750,99.062500,99.031250
91282CHD6,MARKET BASED NOTE,0.0425,05/31/2025,,100.031250,100.000000,100.000000
9128284R8,MARKET BASED NOTE,0.02875,05/31/2025,,99.156250,99.125000,99.125000
912828ZT0,MARKET BASED NOTE,0.0025,05/31/2025,,97.453125,97.437500,97.406250
91282CEU1,MARKET BASED NOTE,0.02875,06/15/2025,,99.125000,99.093750,99.093750
91282CHL8,MARKET BASED NOTE,0.04625,06/30/2025,,100.343750,100.312500,100.312500
912828ZW3,MARKET BASED NOTE,0.0025,06/30/2025,,97.203125,97.187500,97.156250
912828XZ8,MARKET BASED NOTE,0.0275,06/30/2025,,99.046875,99.000000,99.000000
91282CEY3,MARKET BASED NOTE,0.03,07/15/2025,,99.218750,99.187500,99.156250
91282CHN4,MARKET BASED NOTE,0.0475,07/31/2025,,100.531250,100.500000,100.500000
912828Y79,MARKET BASED NOTE,0.02875,07/31/2025,,99.062500,99.031250,99.031250
91282CAB7,MARKET BASED NOTE,0.0025,07/31/2025,,96.937500,96.906250,96.906250
912828K74,MARKET BASED NOTE,0.02,08/15/2025,,98.265625,98.250000,98.218750
91282CFE6,MARKET BASED NOTE,0.03125,08/15/2025,,99.218750,99.187500,99.156250
91282CHV6,MARKET BASED NOTE,0.05,08/31/2025,,100.843750,100.812500,100.781250
9128284Z0,MARKET BASED NOTE,0.0275,08/31/2025,,98.859375,98.843750,98.812500
91282CAJ0,MARKET BASED NOTE,0.0025,08/31/2025,,96.656250,96.625000,96.593750
91282CFK2,MARKET BASED NOTE,0.035,09/15/2025,,99.531250,99.500000,99.500000
