912797LS4,MARKET BASED BILL,0.0,10/08/2024,,0.000000,99.986889,100.000000
912797KT3,MARKET BASED BILL,0.0,10/10/2024,,0.000000,99.960417,99.973667
912797LT2,MARKET BASED BILL,0.0,10/15/2024,,99.894778,99.894222,99.908028
912797KU0,MARKET BASED BILL,0.0,10/17/2024,,99.868750,99.868333,99.881750
912797LU9,MARKET BASED BILL,0.0,10/22/2024,,99.802708,99.802083,99.815278
912797KV8,MARKET BASED BILL,0.0,10/24/2024,,99.776403,99.775694,99.789333
912797LV7,MARKET BASED BILL,0.0,10/29/2024,,99.710639,99.710333,99.722917
912797HE0,MARKET BASED BILL,0.0,10/31/2024,,99.685000,99.684667,99.696528
912797MA2,MARKET BASED BILL,0.0,11/05/2024,,99.616153,99.615750,99.629000
912797LC9,MARKET BASED BILL,0.0,11/07/2024,,99.593125,99.591833,99.605833
912797MB0,MARKET BASED BILL,0.0,11/12/2024,,99.529000,99.527000,99.541111
912797LD7,MARKET BASED BILL,0.0,11/14/2024,,99.502833,99.501778,99.513861
912797MC8,MARKET BASED BILL,0.0,11/19/2024,,99.439208,99.436222,99.451667
912797LE5,MARKET BASED BILL,0.0,11/21/2024,,99.413125,99.411250,99.423111
912797MD6,MARKET BASED BILL,0.0,11/26/2024,,99.348611,99.347222,99.360278
912797HP5,MARKET BASED BILL,0.0,11/29/2024,,99.318361,99.315417,99.328333
912797ME4,MARKET BASED BILL,0.0,12/03/2024,,99.259792,99.259000,99.270444
912797LF2,MARKET BASED BILL,0.0,12/05/2024,,99.255125,99.252667,99.263722
912797MN4,MARKET BASED BILL,0.0,12/10/2024,,99.206222,99.203556,99.212500
912797LP0,MARKET BASED BILL,0.0,12/12/2024,,99.174083,99.171333,99.182083
912797MP9,MARKET BASED BILL,0.0,12/17/2024,,99.114472,99.110528,99.125000
912797LQ8,MARKET BASED BILL,0.0,12/19/2024,,99.082431,99.079389,99.088000
912797MQ7,MARKET BASED BILL,0.0,12/24/2024,,99.018500,99.016333,99.026806
912796ZV4,MARKET BASED BILL,0.0,12/26/2024,,98.991111,98.988889,99.003722
912797MR5,MARKET BASED BILL,0.0,12/31/2024,,98.931597,98.928056,98.936000
912797LR6,MARKET BASED BILL,0.0,01/02/2025,,98.906458,98.905250,98.915444
912797MW4,MARKET BASED BILL,0.0,01/07/2025,,98.850000,98.847444,98.854917
912797LX3,MARKET BASED BILL,0.0,01/09/2025,,98.827611,98.825000,98.832333
912797MX2,MARKET BASED BILL,0.0,01/14/2025,,98.762500,98.759750,98.769556
912797LY1,MARKET BASED BILL,0.0,01/16/2025,,98.741708,98.737500,98.744444
912797MY0,MARKET BASED BILL,0.0,01/21/2025,,98.675000,98.672056,98.684583
912797JR9,MARKET BASED BILL,0.0,01/23/2025,,98.663500,98.659000,98.671417
912797MZ7,MARKET BASED BILL,0.0,01/28/2025,,98.589069,98.587500,98.603111
912797LZ8,MARKET BASED BILL,0.0,01/30/2025,,98.576875,98.572083,98.584500
912797MJ3,MARKET BASED BILL,0.0,02/06/2025,,98.491944,98.488556,98.500944
912797MK0,MARKET BASED BILL,0.0,02/13/2025,,98.409000,98.401833,98.414222
912797KA4,MARKET BASED BILL,0.0,02/20/2025,,98.332111,98.326444,98.338750
912797ML8,MARKET BASED BILL,0.0,02/27/2025,,98.248250,98.244278,98.264444
912797MM6,MARKET BASED BILL,0.0,03/06/2025,,98.162500,98.162500,98.174750
912797MT1,MARKET BASED BILL,0.0,03/13/2025,,98.094194,98.089833,98.097667
912797KJ5,MARKET BASED BILL,0.0,03/20/2025,,98.013778,98.009222,98.016833
912797MU8,MARKET BASED BILL,0.0,03/27/2025,,97.936125,97.933750,97.945833
912797MV6,MARKET BASED BILL,0.0,04/03/2025,,97.861528,97.859056,97.880917
912797KS5,MARKET BASED BILL,0.0,04/17/2025,,97.810667,97.797333,97.819417
912797LB1,MARKET BASED BILL,0.0,05/15/2025,,97.485278,97.470000,97.469333
912797LN5,MARKET BASED BILL,0.0,06/12/2025,,97.192778,97.175556,97.193806
912797LW5,MARKET BASED BILL,0.0,07/10/2025,,96.872000,96.864333,96.906250
912797MG9,MARKET BASED BILL,0.0,08/07/2025,,96.546222,96.537778,96.566000
912797MH7,MARKET BASED BILL,0.0,09/04/2025,,96.241944,96.237333,96.248667
912797MS3,MARKET BASED BILL,0.0,10/02/2025,,95.945000,95.940000,95.951278
91282CDB4,MARKET BASED NOTE,0.00625,10/15/2024,,0.000000,99.906250,99.906250
9128283D0,MARKET BASED NOTE,0.0225,10/31/2024,,0.000000,99.812500,99.812500
912828YM6,MARKET BASED NOTE,0.015,10/31/2024,,0.000000,99.781250,99.750000
91282CFQ9,MARKET BASED NOTE,0.04375,10/31/2024,,0.000000,99.937500,99.968750
912828G38,MARKET BASED NOTE,0.0225,11/15/2024,,0.000000,99.718750,99.718750
91282CDH1,MARKET BASED NOTE,0.0075,11/15/2024,,0.000000,99.562500,99.562500
912828YV6,MARKET BASED NOTE,0.015,11/30/2024,,0.000000,99.500000,99.500000
9128283J7,MARKET BASED NOTE,0.02125,11/30/2024,,0.000000,99.593750,99.593750
91282CFX4,MARKET BASED NOTE,0.045,11/30/2024,,0.000000,99.937500,99.937500
91282CDN8,MARKET BASED NOTE,0.01,12/15/2024,,0.000000,99.312500,99.312500
912828YY0,MARKET BASED NOTE,0.0175,12/31/2024,,0.000000,99.312500,99.312500
9128283P3,MARKET BASED NOTE,0.0225,12/31/2024,,0.000000,99.437500,99.437500
91282CGD7,MARKET BASED NOTE,0.0425,12/31/2024,,0.000000,99.875000,99.875000
91282CDS7,MARKET BASED NOTE,0.01125,01/15/2025,,0.000000,99.031250,99.031250
912828Z52,MARKET BASED NOTE,0.01375,01/31/2025,,0.000000,98.968750,98.968750
9128283V0,MARKET BASED NOTE,0.025,01/31/2025,,0.000000,99.343750,99.343750
91282CGG0,MARKET BASED NOTE,0.04125,01/31/2025,,0.000000,99.812500,99.812500
91282CDZ1,MARKET BASED NOTE,0.015,02/15/2025,,0.000000,98.906250,98.906250
912828J27,MARKET BASED NOTE,0.02,02/15/2025,,0.000000,99.062500,99.062500
9128283Z1,MARKET BASED NOTE,0.0275,02/28/2025,,0.000000,99.281250,99.281250
912828ZC7,MARKET BASED NOTE,0.01125,02/28/2025,,0.000000,98.656250,98.656250
91282CGN5,MARKET BASED NOTE,0.04625,02/28/2025,,0.000000,100.000000,100.000000
91282CED9,MARKET BASED NOTE,0.0175,03/15/2025,,0.000000,98.812500,98.812500
91282CGU9,MARKET BASED NOTE,0.03875,03/31/2025,,0.000000,99.687500,99.687500
912828ZF0,MARKET BASED NOTE,0.005,03/31/2025,,0.000000,98.093750,98.125000
9128284F4,MARKET BASED NOTE,0.02625,03/31/2025,,0.000000,99.125000,99.125000
91282CEH0,MARKET BASED NOTE,0.02625,04/15/2025,,99.125000,99.093750,99.093750
91282CGX3,MARKET BASED NOTE,0.03875,04/30/2025,,99.687500,99.656250,99.656250
9128284M9,MARKET BASED NOTE,0.02875,04/30/2025,,99.125000,99.093750,99.125000
912828ZL7,MARKET BASED NOTE,0.00375,04/30/2025,,97.750000,97.718750,97.750000
912828XB1,MARKET BASED NOTE,0.02125,05/15/2025,,98.625000,98.593750,98.593750
91282CEQ0,MARKET BASED NOTE,0.0275,05/15/2025,,99.000000,98.968750,98.968750
91282CHD6,MARKET BASED NOTE,0.0425,05/31/2025,,99.890625,99.875000,99.875000
9128284R8,MARKET BASED NOTE,0.02875,05/31/2025,,99.031250,99.000000,99.000000
912828ZT0,MARKET BASED NOTE,0.0025,05/31/2025,,97.359375,97.343750,97.343750
91282CEU1,MARKET BASED NOTE,0.02875,06/15/2025,,99.000000,98.968750,98.968750
91282CHL8,MARKET BASED NOTE,0.04625,06/30/2025,,100.187500,100.156250,100.156250
912828ZW3,MARKET BASED NOTE,0.0025,06/30/2025,,97.078125,97.062500,97.062500
912828XZ8,MARKET BASED NOTE,0.0275,06/30/2025,,98.906250,98.875000,98.875000
91282CEY3,MARKET BASED NOTE,0.03,07/15/2025,,99.062500,99.031250,99.031250
91282CHN4,MARKET BASED NOTE,0.0475,07/31/2025,,100.312500,100.281250,100.312500
912828Y79,MARKET BASED NOTE,0.02875,07/31/2025,,98.875000,98.843750,98.843750
91282CAB7,MARKET BASED NOTE,0.0025,07/31/2025,,96.781250,96.750000,96.781250
912828K74,MARKET BASED NOTE,0.02,08/15/2025,,98.093750,98.062500,98.062500
91282CFE6,MARKET BASED NOTE,0.03125,08/15/2025,,99.000000,98.968750,99.000000
